co,air,result
14.0,111.2,8
5.6,154.2,8
17.9,208.4,8
21.1,151.7,8
10.8,249.8,8
8.0,130.3,8
0.4,219.2,8
11.4,235.4,8
19.0,195.6,8
5.9,112.1,8
19.3,105.7,8
7.9,125.8,8
19.6,102.2,8
8.9,96.5,8
9.6,119.6,8
17.4,289.4,8
8.2,285.1,8
4.6,164.4,8
9.5,161.3,8
5.7,290.5,8
14.1,226.6,8
16.3,281.2,8
5.7,202.3,8
22.4,207.9,8
0.6,278.4,8
27.5,197.2,8
26.6,105.4,8
12.6,202.2,8
25.8,119.2,8
26.6,184.6,8
14.4,271.1,8
10.9,138.3,8
16.7,84.2,8
13.0,293.2,8
4.1,214.0,8
7.0,170.4,8
2.5,266.5,8
9.8,139.4,8
7.7,93.8,8
14.0,72.5,8
7.7,140.1,8
22.1,145.1,8
19.4,148.1,8
26.4,217.9,8
21.4,172.6,8
20.3,156.4,8
16.9,132.7,8
14.6,167.8,8
7.9,221.6,8
5.1,171.1,8
26.0,223.7,8
12.5,174.0,8
21.6,166.6,8
9.7,101.5,8
18.0,165.1,8
8.9,270.3,8
8.5,232.0,8
24.5,101.5,8
11.1,145.5,8
16.1,119.7,8
12.7,105.9,8
24.8,247.1,8
6.7,91.5,8
9.4,249.7,8
25.1,241.0,8
18.9,144.5,8
22.5,229.0,8
16.3,128.9,8
9.7,232.6,8
10.8,291.0,8
19.8,78.4,8
1.0,215.5,8
4.6,175.4,8
27.2,164.1,8
0.4,280.4,8
1.8,263.4,8
1.8,197.1,8
18.6,297.9,8
9.7,178.4,8
14.3,121.2,8
6.3,299.1,8
5.5,244.6,8
11.8,86.5,8
21.4,271.6,8
26.3,122.5,8
3.5,299.5,8
26.7,74.6,8
0.6,163.4,8
6.9,169.2,8
3.2,90.2,8
1.9,109.8,8
21.2,245.2,8
12.8,238.9,8
6.4,242.9,8
19.0,201.7,8
26.0,146.5,8
16.5,283.4,8
24.4,281.1,8
2.4,270.9,8
5.2,185.2,8
15.4,98.1,8
11.8,190.7,8
21.8,168.1,8
1.5,252.2,8
12.9,214.7,8
23.1,104.8,8
24.2,299.1,8
22.0,118.2,8
18.7,198.2,8
20.2,292.4,8
22.4,271.4,8
15.2,73.7,8
8.7,137.2,8
11.5,99.6,8
9.5,290.6,8
9.1,78.8,8
14.9,148.6,8
27.1,163.3,8
9.4,152.2,8
5.3,120.4,8
21.8,258.8,8
6.2,181.3,8
6.8,175.4,8
0.8,131.6,8
14.2,184.5,8
15.0,180.6,8
19.1,130.3,8
14.5,245.2,8
20.9,179.2,8
26.0,281.5,8
9.1,192.8,8
7.9,281.6,8
22.8,171.6,8
25.7,198.0,8
11.3,239.8,8
1.8,213.4,8
13.1,158.9,8
5.9,103.3,8
27.0,277.2,8
27.7,277.2,8
22.5,271.4,8
18.3,264.1,8
16.1,110.6,8
21.9,277.9,8
4.5,275.1,8
26.5,222.5,8
7.9,159.8,8
21.0,247.2,8
25.2,110.7,8
14.4,77.9,8
26.5,81.3,8
26.9,83.5,8
15.3,123.1,8
6.9,175.5,8
24.1,299.6,8
4.5,131.5,8
24.6,230.2,8
7.6,285.2,8
11.1,163.2,8
4.4,288.0,8
5.8,232.5,8
18.8,298.2,8
11.2,82.7,8
4.2,299.1,8
2.3,197.2,8
25.1,177.8,8
1.2,249.0,8
5.7,99.1,8
8.0,279.8,8
26.5,125.1,8
11.1,97.5,8
24.7,216.8,8
4.7,121.0,8
14.1,270.6,8
9.2,125.5,8
21.1,156.4,8
2.2,277.6,8
8.0,276.0,8
4.4,152.4,8
11.9,130.5,8
4.5,259.2,8
18.3,280.9,8
23.2,104.0,8
0.3,240.7,8
18.1,131.5,8
26.1,283.8,8
24.5,178.9,8
24.3,123.2,8
17.9,107.2,8
18.0,202.3,8
20.0,133.4,8
18.4,223.0,8
16.3,203.7,8
26.6,105.4,8
1.6,103.4,8
20.7,185.5,8
6.2,200.6,8
12.4,154.4,8
18.3,192.2,8
15.8,204.3,8
26.5,233.1,8
11.6,135.5,8
0.9,272.9,8
13.7,143.7,8
27.3,170.6,8
3.0,83.6,8
17.3,159.1,8
20.1,282.6,8
2.5,134.3,8
10.4,220.7,8
8.7,223.7,8
27.6,245.8,8
26.5,232.3,8
8.6,230.6,8
12.3,136.3,8
2.8,231.9,8
2.8,298.7,8
6.5,295.4,8
3.2,104.6,8
21.4,141.9,8
16.0,105.4,8
19.0,136.6,8
10.5,170.9,8
10.8,225.7,8
23.5,132.4,8
21.2,95.8,8
14.2,92.9,8
12.9,100.3,8
22.5,199.2,8
14.3,154.0,8
5.3,129.2,8
3.4,201.0,8
15.6,137.6,8
1.6,139.4,8
1.0,202.5,8
4.5,293.7,8
15.6,188.1,8
6.0,82.7,8
13.5,132.8,8
14.3,215.0,8
26.1,217.7,8
13.4,253.4,8
20.0,112.2,8
25.3,120.0,8
12.0,262.1,8
14.2,293.4,8
12.7,104.0,8
19.0,144.4,8
19.9,112.6,8
26.8,260.6,8
21.7,152.0,8
17.8,141.4,8
25.2,259.9,8
22.7,260.6,8
6.3,102.6,8
10.2,111.0,8
5.0,286.0,8
13.1,221.3,8
25.6,117.7,8
23.5,261.1,8
7.2,115.0,8
10.7,107.7,8
9.6,268.1,8
27.3,130.1,8
12.5,283.8,8
17.1,241.4,8
4.5,281.3,8
7.5,270.9,8
22.3,73.1,8
24.1,299.3,8
18.3,159.5,8
11.5,218.2,8
1.1,111.1,8
16.2,258.4,8
12.9,280.5,8
27.8,87.1,8
1.1,92.9,8
13.1,179.7,8
9.0,245.5,8
20.9,211.9,8
11.4,287.7,8
24.3,85.9,8
22.3,299.6,8
3.8,120.9,8
13.5,209.4,8
21.7,109.5,8
6.2,128.0,8
6.8,167.9,8
15.1,81.3,8
19.4,247.2,8
14.1,272.3,8
25.9,203.9,8
23.2,280.7,8
12.4,176.0,8
15.2,266.9,8
3.4,248.1,8
25.9,261.4,8
11.5,261.6,8
3.1,215.9,8
8.1,188.2,8
19.8,270.8,8
26.3,163.4,8
6.1,235.3,8
7.5,192.2,8
16.2,154.2,8
13.7,192.8,8
20.2,219.2,8
17.6,128.4,8
5.2,158.9,8
2.0,189.0,8
5.1,288.4,8
2.7,110.3,8
25.0,226.1,8
13.1,86.3,8
21.8,83.0,8
11.1,299.9,8
20.4,295.8,8
0.2,268.2,8
16.4,248.4,8
14.4,135.0,8
16.2,143.5,8
4.0,122.4,8
1.2,89.3,8
21.0,141.6,8
6.8,135.1,8
19.8,124.0,8
21.3,77.0,8
6.2,217.2,8
17.4,262.7,8
27.1,196.1,8
14.9,145.1,8
1.5,247.5,8
2.6,209.9,8
19.8,145.1,8
18.9,291.0,8
4.9,94.9,8
13.4,173.2,8
2.7,120.2,8
14.6,298.5,8
16.5,260.8,8
25.3,217.9,8
24.1,122.2,8
20.4,249.9,8
22.0,198.3,8
13.4,113.8,8
22.6,157.4,8
0.1,103.5,8
14.8,200.3,8
7.2,165.0,8
0.2,202.9,8
5.1,168.0,8
15.4,124.9,8
14.6,171.8,8
27.0,221.0,8
12.5,84.0,8
23.8,125.0,8
26.4,204.1,8
5.2,241.1,8
22.4,295.4,8
17.7,253.3,8
18.8,104.7,8
15.6,259.4,8
0.3,234.0,8
21.8,260.0,8
26.3,143.2,8
4.2,242.9,8
19.4,238.8,8
14.6,236.6,8
2.7,293.7,8
26.4,179.7,8
15.8,176.9,8
22.6,177.0,8
5.3,109.0,8
14.1,271.6,8
19.0,294.9,8
13.7,216.3,8
15.8,221.7,8
8.8,158.6,8
7.1,275.9,8
20.0,218.8,8
21.2,142.6,8
17.4,247.3,8
5.0,165.1,8
15.6,175.9,8
19.2,273.3,8
21.8,78.9,8
4.5,102.6,8
24.2,215.5,8
20.3,273.0,8
0.5,233.7,8
9.7,205.8,8
20.7,217.3,8
0.5,170.3,8
4.7,121.1,8
6.7,169.0,8
26.9,266.9,8
6.1,113.0,8
24.2,145.0,8
24.6,129.9,8
8.1,227.6,8
4.6,292.6,8
15.5,278.6,8
11.3,275.0,8
2.0,278.8,8
0.7,237.7,8
6.5,132.6,8
14.8,240.7,8
14.5,256.7,8
26.7,211.0,8
18.2,75.5,8
27.6,274.7,8
25.5,84.3,8
2.8,216.3,8
18.7,284.6,8
15.9,262.0,8
23.7,287.7,8
3.2,159.2,8
4.9,202.6,8
5.6,288.5,8
21.9,264.5,8
21.5,72.6,8
27.9,286.7,8
10.8,167.0,8
14.7,222.9,8
17.3,204.7,8
9.1,215.8,8
21.6,291.4,8
20.8,118.5,8
1.6,190.7,8
18.9,132.2,8
16.2,189.1,8
23.5,291.8,8
14.8,94.8,8
13.5,133.5,8
23.5,221.0,8
22.4,139.9,8
8.3,135.0,8
26.9,108.8,8
6.9,207.6,8
6.2,286.8,8
6.2,244.1,8
8.4,198.6,8
10.4,287.5,8
14.5,226.8,8
5.5,130.1,8
27.0,284.9,8
24.1,279.0,8
1.6,201.4,8
10.1,294.9,8
2.8,165.5,8
22.9,172.2,8
0.5,72.0,8
27.6,264.3,8
17.0,199.5,8
15.6,281.8,8
5.9,172.5,8
3.4,283.3,8
4.7,240.2,8
11.1,257.0,8
10.9,128.7,8
8.2,117.1,8
18.0,144.8,8
8.5,249.8,8
20.1,112.5,8
24.5,280.5,8
22.2,263.1,8
22.3,107.9,8
21.6,160.3,8
0.7,173.7,8
11.9,199.9,8
6.7,89.1,8
7.0,177.7,8
16.2,233.2,8
4.3,221.3,8
7.4,219.0,8
22.8,298.7,8
21.7,149.6,8
1.4,83.8,8
24.0,85.3,8
21.7,274.0,8
27.1,105.4,8
6.5,220.8,8
19.3,260.2,8
8.2,86.0,8
3.1,290.1,8
4.0,83.8,8
27.4,225.7,8
5.9,285.3,8
12.5,85.1,8
11.2,172.7,8
16.5,243.2,8
12.3,273.7,8
8.5,264.6,8
9.4,263.0,8
12.9,203.6,8
2.4,190.0,8
15.2,242.9,8
0.4,100.8,8
21.5,97.3,8
20.0,218.0,8
14.0,223.0,8
21.4,268.1,8
23.5,205.2,8
18.2,238.4,8
8.4,165.3,8
7.7,281.8,8
15.6,236.9,8
27.9,188.7,8
2.2,257.1,8
27.8,230.0,8
10.1,106.1,8
17.7,221.2,8
11.8,216.3,8
18.7,113.4,8
8.8,157.0,8
3.0,182.5,8
19.5,82.2,8
4.2,226.3,8
21.6,89.7,8
21.6,114.1,8
25.1,128.4,8
24.8,242.8,8
18.1,100.0,8
19.2,205.2,8
26.5,191.2,8
18.9,131.6,8
2.9,208.3,8
21.5,200.3,8
1.3,159.5,8
18.3,195.5,8
8.9,146.8,8
7.7,168.6,8
18.8,150.0,8
16.1,269.4,8
8.9,108.9,8
9.6,258.4,8
17.9,104.9,8
11.8,89.9,8
3.2,119.1,8
0.5,72.7,8
12.7,80.1,8
19.3,240.3,8
14.8,286.5,8
20.7,175.1,8
13.4,274.8,8
22.6,130.5,8
4.5,225.1,8
23.4,203.9,8
13.9,142.7,8
25.9,268.9,8
1.7,259.7,8
24.9,99.9,8
10.2,73.0,8
22.7,109.4,8
1.9,137.4,8
7.1,110.3,8
3.8,184.4,8
25.8,112.3,8
1.5,276.8,8
6.7,268.2,8
17.3,99.2,8
8.2,248.2,8
16.8,202.5,8
9.1,140.9,8
24.5,219.5,8
0.2,100.0,8
22.7,208.3,8
6.9,241.1,8
7.1,213.0,8
10.0,222.4,8
10.2,99.1,8
17.9,183.8,8
4.3,282.5,8
8.8,119.5,8
18.4,95.8,8
20.8,209.2,8
10.0,97.9,8
14.0,281.9,8
27.1,144.2,8
7.8,94.6,8
5.5,209.9,8
4.2,273.3,8
10.3,286.3,8
24.9,172.0,8
21.8,139.1,8
16.2,87.2,8
8.1,92.5,8
0.8,171.2,8
11.5,280.2,8
24.2,247.5,8
1.7,223.2,8
14.5,268.2,8
15.9,202.3,8
23.4,247.1,8
7.8,238.4,8
24.6,224.8,8
17.0,148.4,8
26.0,215.1,8
2.8,236.5,8
6.7,157.3,8
5.0,131.4,8
7.9,229.0,8
23.8,223.7,8
21.6,82.1,8
18.7,123.2,8
7.0,172.5,8
1.7,76.5,8
